CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription Duration,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1430,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1987,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2222,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1446,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2304,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1143,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1904,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2955,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1236,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1505,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2336,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1566,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1003,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1494,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1124,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1407,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2577,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2127,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1671,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2600,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1811,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1087,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1930,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1401,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2695,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1047,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2871,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2332,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2438,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1725,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2488,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2592,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2310,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2551,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2536,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2139,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2793,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2391,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2479,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1372,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2498,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2355,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1335,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1094,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2870,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2691,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1886,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1299,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2243,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2242,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1162,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2067,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1289,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2821,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2228,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2712,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1771,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1419,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2360,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2059,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1171,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1280,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1962,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2304,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1663,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2830,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2396,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1969,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2392,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2767,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2776,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2344,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1269,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1341,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2908,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2567,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1156,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1121,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2258,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2754,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1433,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2617,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1214,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1728,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2036,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2030,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2434,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2560,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2139,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1615,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2928,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2786,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2820,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1068,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1503,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2951,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2755,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1786,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1079,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2124,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1422,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1241,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1890,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2613,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1402,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2553,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2267,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1636,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1938,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2702,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2806,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1791,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1619,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2840,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1867,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2458,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2340,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1667,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1231,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2575,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1809,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1813,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2156,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1916,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2777,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2484,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1638,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2213,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1103,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1430,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1949,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1550,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1107,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2462,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1162,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2966,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1661,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1492,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1316,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1078,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2079,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2769,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1916,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1442,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2441,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2165,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1259,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2208,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1766,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1665,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1617,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1847,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2251,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2687,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2604,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2665,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2517,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2615,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1519,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1342,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2121,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1791,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2591,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2054,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1334,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2202,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2593,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1436,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1998,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2383,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1354,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2777,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1148,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1515,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1680,365,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2503,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2922,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1635,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1524,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1961,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1983,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2287,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2584,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2332,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1671,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2314,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,1999,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2125,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1405,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1173,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2610,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1115,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2962,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2460,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2348,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2503,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2105,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2452,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2246,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1611,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2651,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1110,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2384,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2150,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2851,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2288,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2720,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1678,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1960,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2888,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1337,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2388,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1493,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1730,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2578,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2601,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2923,366,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1923,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1378,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2783,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2058,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2671,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1931,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2656,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1370,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2496,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2278,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2943,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,1666,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2462,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2897,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2733,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1622,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1177,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2903,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1444,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2258,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1919,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1899,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1662,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1674,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2411,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2648,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2881,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2298,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1720,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1188,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2812,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2050,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2389,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2023,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1949,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2023,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1810,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,2259,366,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1578,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2363,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2931,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2092,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1376,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1168,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1307,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1196,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1901,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1638,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2621,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1795,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2647,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1982,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1385,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2611,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2376,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1246,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1986,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2270,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1172,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2224,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1645,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2631,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,1068,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2194,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,1962,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2003,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1047,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1371,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2205,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,2237,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2703,366,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2925,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2131,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1562,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2694,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1054,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2031,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1595,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2520,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,2334,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2410,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2571,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2504,365,,,
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,2184,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1069,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1075,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2427,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1493,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2215,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1393,365,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2824,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,1327,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2385,365,,,
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,1085,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2312,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2235,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,1698,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1513,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,1737,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1797,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2444,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2106,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1451,366,,,
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,1492,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,2578,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,1223,365,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2306,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,2629,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,1159,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2515,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,2184,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2859,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,1978,365,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2691,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,2011,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,1867,366,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1476,365,,,
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,2107,365,,,
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,1253,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2572,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2376,365,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,1205,366,,,
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,1279,365,,,
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,2988,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2540,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2338,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2159,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,2314,365,,,
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,1775,366,,,
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,2862,366,,,
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,2911,366,,,
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,2088,366,,,
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,1585,366,,,
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,2093,366,,,
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,2335,365,,,
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,1632,365,,,
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,2287,365,,,
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,2682,365,,,
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,2369,365,,,
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,1818,365,,,
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,2836,365,,,
